COMECANDO LOG DA INSTÂNCIA 7.txt
Requisicao 2347 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2348 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 2349 | Sensor Sensor(50) | 1 caminhos testados | Caminho selecionado: [Sensor(50), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 2350 | Sensor Sensor(57) | 1 caminhos testados | Caminho selecionado: [Sensor(57), FogNode(27)] | Nó selecionado: FogNode(27)
Requisicao 2351 | Sensor Sensor(11) | No caminho [Sensor(11), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2352 | Sensor Sensor(11) | No caminho [Sensor(11), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2353 | Sensor Sensor(1) | 1 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2354 | Sensor Sensor(38) | 1 caminhos testados | Caminho selecionado: [Sensor(38), FogNode(20)] | Nó selecionado: FogNode(20)
Requisicao 2355 | Sensor Sensor(6) | No caminho [Sensor(6), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(6), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2356 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2357 | Sensor Sensor(40) | 1 caminhos testados | Caminho selecionado: [Sensor(40), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 2358 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2359 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2360 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2361 | Sensor Sensor(10) | 1 caminhos testados | Caminho selecionado: [Sensor(10), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2362 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2363 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2364 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2365 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2366 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2367 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2368 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2369 | Sensor Sensor(3) | 1 caminhos testados | Caminho selecionado: [Sensor(3), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2370 | Sensor Sensor(46) | 1 caminhos testados | Caminho selecionado: [Sensor(46), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2371 | Sensor Sensor(58) | 1 caminhos testados | Caminho selecionado: [Sensor(58), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 2372 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2373 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2374 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2375 | Sensor Sensor(45) | 1 caminhos testados | Caminho selecionado: [Sensor(45), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2376 | Sensor Sensor(30) | 1 caminhos testados | Caminho selecionado: [Sensor(30), FogNode(15)] | Nó selecionado: FogNode(15)
Requisicao 2377 | Sensor Sensor(30) | 1 caminhos testados | Caminho selecionado: [Sensor(30), FogNode(15)] | Nó selecionado: FogNode(15)
Requisicao 2378 | Sensor Sensor(9) | 1 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2379 | Sensor Sensor(9) | 1 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2380 | Sensor Sensor(9) | 1 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2381 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2382 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2383 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2384 | Sensor Sensor(12) | 1 caminhos testados | Caminho selecionado: [Sensor(12), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2385 | Sensor Sensor(18) | 1 caminhos testados | Caminho selecionado: [Sensor(18), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2386 | Sensor Sensor(8) | 1 caminhos testados | Caminho selecionado: [Sensor(8), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2387 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 2388 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2389 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2390 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2391 | Sensor Sensor(7) | 1 caminhos testados | Caminho selecionado: [Sensor(7), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2392 | Sensor Sensor(7) | 1 caminhos testados | Caminho selecionado: [Sensor(7), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2393 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2394 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2395 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2396 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2397 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2398 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2399 | Sensor Sensor(14) | 1 caminhos testados | Caminho selecionado: [Sensor(14), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 2400 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2401 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2402 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2403 | Sensor Sensor(43) | 1 caminhos testados | Caminho selecionado: [Sensor(43), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2404 | Sensor Sensor(43) | 1 caminhos testados | Caminho selecionado: [Sensor(43), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2405 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2406 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2407 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2408 | Sensor Sensor(55) | 1 caminhos testados | Caminho selecionado: [Sensor(55), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2409 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2410 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 2411 | Sensor Sensor(15) | 1 caminhos testados | Caminho selecionado: [Sensor(15), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2412 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2413 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2414 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2415 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2416 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2417 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 2418 | Sensor Sensor(2) | No caminho [Sensor(2), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(2), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2419 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 2420 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 2421 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 2422 | Sensor Sensor(3) | 1 caminhos testados | Caminho selecionado: [Sensor(3), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2423 | Sensor Sensor(58) | 1 caminhos testados | Caminho selecionado: [Sensor(58), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 2424 | Sensor Sensor(44) | 1 caminhos testados | Caminho selecionado: [Sensor(44), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 2425 | Sensor Sensor(54) | 1 caminhos testados | Caminho selecionado: [Sensor(54), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2426 | Sensor Sensor(54) | 1 caminhos testados | Caminho selecionado: [Sensor(54), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2427 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2428 | Sensor Sensor(4) | No caminho [Sensor(4), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2429 | Sensor Sensor(52) | 1 caminhos testados | Caminho selecionado: [Sensor(52), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 2430 | Sensor Sensor(15) | No caminho [Sensor(15), FogNode(10)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(15), FogNode(6)] | Nó selecionado: FogNode(6)
Requisicao 2431 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2432 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2433 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2434 | Sensor Sensor(54) | 1 caminhos testados | Caminho selecionado: [Sensor(54), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2435 | Sensor Sensor(33) | 1 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2436 | Sensor Sensor(39) | 1 caminhos testados | Caminho selecionado: [Sensor(39), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 2437 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2438 | Sensor Sensor(38) | 1 caminhos testados | Caminho selecionado: [Sensor(38), FogNode(20)] | Nó selecionado: FogNode(20)
Requisicao 2439 | Sensor Sensor(1) | No caminho [Sensor(1), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(1), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2440 | Sensor Sensor(29) | 1 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2441 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2442 | Sensor Sensor(27) | 1 caminhos testados | Caminho selecionado: [Sensor(27), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2443 | Sensor Sensor(32) | 1 caminhos testados | Caminho selecionado: [Sensor(32), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2444 | Sensor Sensor(11) | No caminho [Sensor(11), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(11), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2445 | Sensor Sensor(9) | No caminho [Sensor(9), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(9), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2446 | Sensor Sensor(3) | No caminho [Sensor(3), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(3), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2447 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2448 | Sensor Sensor(53) | 1 caminhos testados | Caminho selecionado: [Sensor(53), FogNode(24)] | Nó selecionado: FogNode(24)
Requisicao 2449 | Sensor Sensor(33) | No caminho [Sensor(33), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(33), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2450 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2451 | Sensor Sensor(30) | 1 caminhos testados | Caminho selecionado: [Sensor(30), FogNode(15)] | Nó selecionado: FogNode(15)
Requisicao 2452 | Sensor Sensor(25) | No caminho [Sensor(25), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2453 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2454 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2455 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2456 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2457 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 2458 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2459 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2460 | Sensor Sensor(28) | 1 caminhos testados | Caminho selecionado: [Sensor(28), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2461 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2462 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2463 | Sensor Sensor(44) | 1 caminhos testados | Caminho selecionado: [Sensor(44), FogNode(19)] | Nó selecionado: FogNode(19)
Requisicao 2464 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2465 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2466 | Sensor Sensor(13) | 1 caminhos testados | Caminho selecionado: [Sensor(13), FogNode(17)] | Nó selecionado: FogNode(17)
Requisicao 2467 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2468 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 2469 | Sensor Sensor(36) | 1 caminhos testados | Caminho selecionado: [Sensor(36), FogNode(18)] | Nó selecionado: FogNode(18)
Requisicao 2470 | Sensor Sensor(46) | 1 caminhos testados | Caminho selecionado: [Sensor(46), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2471 | Sensor Sensor(21) | 1 caminhos testados | Caminho selecionado: [Sensor(21), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2472 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2473 | Sensor Sensor(4) | No caminho [Sensor(4), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2474 | Sensor Sensor(4) | No caminho [Sensor(4), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2475 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2476 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2477 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2478 | Sensor Sensor(35) | 1 caminhos testados | Caminho selecionado: [Sensor(35), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2479 | Sensor Sensor(17) | 1 caminhos testados | Caminho selecionado: [Sensor(17), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2480 | Sensor Sensor(2) | No caminho [Sensor(2), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(2), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2481 | Sensor Sensor(2) | No caminho [Sensor(2), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(2), FogNode(4)] | Nó selecionado: FogNode(4)
Requisicao 2482 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2483 | Sensor Sensor(25) | 1 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2484 | Sensor Sensor(25) | No caminho [Sensor(25), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(25), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2485 | Sensor Sensor(37) | 1 caminhos testados | Caminho selecionado: [Sensor(37), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2486 | Sensor Sensor(29) | No caminho [Sensor(29), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2487 | Sensor Sensor(29) | No caminho [Sensor(29), FogNode(13)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(29), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2488 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2489 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2490 | Sensor Sensor(51) | 1 caminhos testados | Caminho selecionado: [Sensor(51), FogNode(28)] | Nó selecionado: FogNode(28)
Requisicao 2491 | Sensor Sensor(38) | 1 caminhos testados | Caminho selecionado: [Sensor(38), FogNode(20)] | Nó selecionado: FogNode(20)
Requisicao 2492 | Sensor Sensor(31) | 1 caminhos testados | Caminho selecionado: [Sensor(31), FogNode(13)] | Nó selecionado: FogNode(13)
Requisicao 2493 | Sensor Sensor(47) | 1 caminhos testados | Caminho selecionado: [Sensor(47), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2494 | Sensor Sensor(24) | 1 caminhos testados | Caminho selecionado: [Sensor(24), FogNode(16)] | Nó selecionado: FogNode(16)
Requisicao 2495 | Sensor Sensor(59) | 1 caminhos testados | Caminho selecionado: [Sensor(59), FogNode(26)] | Nó selecionado: FogNode(26)
Requisicao 2496 | Sensor Sensor(5) | 1 caminhos testados | Caminho selecionado: [Sensor(5), FogNode(5)] | Nó selecionado: FogNode(5)
Requisicao 2497 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2498 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2499 | Sensor Sensor(19) | 1 caminhos testados | Caminho selecionado: [Sensor(19), FogNode(8)] | Nó selecionado: FogNode(8)
Requisicao 2500 | Sensor Sensor(4) | 1 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(0)] | Nó selecionado: FogNode(0)
Requisicao 2501 | Sensor Sensor(4) | No caminho [Sensor(4), FogNode(0)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(4), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2502 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2503 | Sensor Sensor(41) | 1 caminhos testados | Caminho selecionado: [Sensor(41), FogNode(22)] | Nó selecionado: FogNode(22)
Requisicao 2504 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2505 | Sensor Sensor(22) | 1 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(7)] | Nó selecionado: FogNode(7)
Requisicao 2506 | Sensor Sensor(22) | No caminho [Sensor(22), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(22), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 2507 | Sensor Sensor(45) | 1 caminhos testados | Caminho selecionado: [Sensor(45), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2508 | Sensor Sensor(45) | 1 caminhos testados | Caminho selecionado: [Sensor(45), FogNode(23)] | Nó selecionado: FogNode(23)
Requisicao 2509 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 2510 | Sensor Sensor(56) | 1 caminhos testados | Caminho selecionado: [Sensor(56), FogNode(29)] | Nó selecionado: FogNode(29)
Requisicao 2511 | Sensor Sensor(6) | No caminho [Sensor(6), FogNode(5)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(6), FogNode(2)] | Nó selecionado: FogNode(2)
Requisicao 2512 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2513 | Sensor Sensor(34) | 1 caminhos testados | Caminho selecionado: [Sensor(34), FogNode(14)] | Nó selecionado: FogNode(14)
Requisicao 2514 | Sensor Sensor(23) | No caminho [Sensor(23), FogNode(7)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(23), FogNode(9)] | Nó selecionado: FogNode(9)
Requisicao 2515 | Sensor Sensor(15) | No caminho [Sensor(15), FogNode(10)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(15), FogNode(6)] | Nó selecionado: FogNode(6)
Requisicao 2516 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2517 | Sensor Sensor(48) | 1 caminhos testados | Caminho selecionado: [Sensor(48), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2518 | Sensor Sensor(49) | 1 caminhos testados | Caminho selecionado: [Sensor(49), FogNode(25)] | Nó selecionado: FogNode(25)
Requisicao 2519 | Sensor Sensor(16) | 1 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(10)] | Nó selecionado: FogNode(10)
Requisicao 2520 | Sensor Sensor(16) | No caminho [Sensor(16), FogNode(10)]: Requisicao percorreu todo o caminho e não foi processada
2 caminhos testados | Caminho selecionado: [Sensor(16), FogNode(6)] | Nó selecionado: FogNode(6)
